Data,Method,Parc,R,CIs_R_1,CIs_R_2,MAE,CIs_MAE_1,CIs_MAE_2,Delta_R,CIs_Delta_R_1,CIs_Delta_R_2,Delta_MAE,CIs_Delta_MAE_1,CIs_Delta_MAE_2
Age_gender_TBrainVolume,glmnet,NaN,-0.043751206954898,-0.138246747456778,0.0646340073236575,8.87087221535369,8.15568151037673,9.55142738986351,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_TBrainVolume,randomF,NaN,0.0903615670890856,-0.0101702354011684,0.186016855804791,8.93884439127191,8.29184268782407,9.63485378721226,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_TBrainVolume,SVR,NaN,0.0680433742518002,-0.0535098862338785,0.170719881037582,8.95672471200299,8.26906926217284,9.65578061598163,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_TBrainVolume,Xgboost,NaN,0.0858709441553321,-0.00723965099465398,0.184238120623023,9.02503748425849,8.26734387395209,9.75863466441791,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_TBrainVolume_Contrast,glmnet,160,0.0608359446884379,-0.0304302164867087,0.152020661614611,8.84911724621104,8.1504380943843,9.59949983823902,0.104587151643336,-0.0216789113019183,0.235699698570699,-0.0217549691426537,-0.203784791153956,0.158741637742432
Age_gender_TBrainVolume_Contrast,randomF,160,0.0138996476096455,-0.0780830482765721,0.105282600523061,8.96700494694298,8.27778696583046,9.74382546993279,-0.0764619194794401,-0.19694326257441,0.0449921330242803,0.0281605556710716,-0.237342345947726,0.293184308138123
Age_gender_TBrainVolume_Contrast,SVR,160,-0.00795380077544163,-0.0910444980057074,0.0754372280040158,9.18184623587187,8.52928613345631,9.90385118620445,-0.0759971750272418,-0.22187789969264,0.072684384471202,0.22512152386888,-0.118978650335624,0.523714241871927
Age_gender_TBrainVolume_Contrast,Xgboost,160,0.123844018662342,0.0309795924379671,0.21444577249095,8.80343812016955,8.08894733705086,9.57289620570779,0.0379730745070101,-0.0823163712707811,0.157145526760973,-0.221599364088943,-0.542492536693092,0.1074257817409
Age_gender_TBrainVolume_Contrast,glmnet,640,0.190978737427701,0.0982377338269117,0.291141831478052,8.64534746074857,7.93231916410374,9.35745998800378,0.234729944382599,0.0862497333760977,0.370817675539664,-0.225524754605123,-0.501378396175313,0.0480897229415849
Age_gender_TBrainVolume_Contrast,randomF,640,0.101127648855413,0.00218336126314037,0.196311425936909,8.74708397422295,8.03856296749982,9.44340910612161,0.0107660817663273,-0.110430497693603,0.14282727169903,-0.191760417048954,-0.429475299956721,0.026725156576763
Age_gender_TBrainVolume_Contrast,SVR,640,0.133922657777512,0.0243279124355648,0.211341122692689,8.8191851322143,8.16273714440706,9.56699387272115,0.0658792835257122,-0.100212351458933,0.215503623342648,-0.137539579788688,-0.400477568602956,0.110237080746809
Age_gender_TBrainVolume_Contrast,Xgboost,640,0.127088366008491,0.0413928965404227,0.211661274149157,8.79958605318862,8.12056844675509,9.53090819085252,0.0412174218531585,-0.0785416731174021,0.163839035630292,-0.225451431069873,-0.573324607460493,0.113609150331717
Age_gender_TBrainVolume_Contrast,glmnet,2560,0.119829949633576,0.0221023368731782,0.221670917390243,8.74130292035466,8.0642377530081,9.44630618392195,0.163581156588474,0.010266928810704,0.304346416863665,-0.129569294999028,-0.363670037797392,0.136210562688883
Age_gender_TBrainVolume_Contrast,randomF,2560,0.124737287449944,0.0370751068806759,0.21606128663118,8.70458735794148,7.9665060546488,9.40584417805383,0.0343757203608587,-0.0872056908673429,0.160756843342993,-0.234257033330421,-0.483842419622536,-0.0034044601370713
Age_gender_TBrainVolume_Contrast,SVR,2560,0.145736699152643,0.0593400770665714,0.227395231083369,8.70970739678706,7.94080545477221,9.46512291562496,0.0776933249008433,-0.06886607344429,0.216149232942813,-0.247017315215928,-0.50475008487947,-0.005396552327813
Age_gender_TBrainVolume_Contrast,Xgboost,2560,0.110219993116878,0.0189886542531227,0.197729032767834,8.7321920113653,8.00278386992999,9.46449699095043,0.0243490489615459,-0.10274086850438,0.148987658890689,-0.292845472893191,-0.647052192176634,0.0721831027688031
Age_gender_TBrainVolume_Contrast,glmnet,AAL,-0.00533948183144234,-0.10056724199682,0.0917255756803751,9.00020372664294,8.28422015095886,9.75254354438272,0.0384117251234557,-0.103674540699237,0.184642635423092,0.129331511289248,-0.0774115717918882,0.344277762910109
Age_gender_TBrainVolume_Contrast,randomF,AAL,-0.0209574259469706,-0.106099827632603,0.070544058133623,9.04261086754353,8.2839686984378,9.75854591704724,-0.111318993036056,-0.231942161139462,0.0122823068746323,0.103766476271623,-0.170476954246751,0.37219708178522
Age_gender_TBrainVolume_Contrast,SVR,AAL,-0.0293748412209951,-0.129352386273291,0.0710143345102365,9.03876182937048,8.32742189090722,9.78639623646115,-0.0974182154727952,-0.231029007482075,0.0249988341960245,0.0820371173674932,-0.151145548336215,0.346685963939512
Age_gender_TBrainVolume_Contrast,Xgboost,AAL,0.037564831782767,-0.0575392663166428,0.133123325941646,9.0584750341666,8.30845202325816,9.85803243110391,-0.0483061123725651,-0.175210324127068,0.0790850637003641,0.0334375499081023,-0.330021057947072,0.387833971120717
Age_gender_TBrainVolume_CT,glmnet,160,0.116547882903771,0.0162110430621728,0.213619922713171,8.74343429533873,8.04078263902992,9.48040405741282,0.160299089858669,0.0199254485867609,0.289692551483226,-0.127437920014966,-0.426195993069491,0.205654545277422
Age_gender_TBrainVolume_CT,randomF,160,0.0309294019970797,-0.0645823558499924,0.132420497001242,8.81869886088943,8.14604935289544,9.56384863665168,-0.0594321650920059,-0.171728978930042,0.0644528652302771,-0.120145530382477,-0.324569690663506,0.0829035884092111
Age_gender_TBrainVolume_CT,SVR,160,0.0854805646709103,-0.0208315620326891,0.192268980531393,8.83730429033718,8.10378568861806,9.5771476898874,0.0174371904191102,-0.144197028334638,0.179891091022623,-0.119420421665804,-0.462493785548618,0.21857799573875
Age_gender_TBrainVolume_CT,Xgboost,160,0.0683945826782583,-0.0268335206844603,0.166195673959153,9.18384230871942,8.40100863663824,9.95986263489915,-0.0174763614770738,-0.14263674052624,0.108925479484192,0.158804824460926,-0.219050839503393,0.538123900385388
Age_gender_TBrainVolume_CT,glmnet,640,0.0986542379645679,-0.00239297741227051,0.193654073441798,8.93415047673715,8.20867049015513,9.68993797730275,0.142405444919466,0.0111469989461511,0.271724227216171,0.0632782613834539,-0.230126462424763,0.372696986016222
Age_gender_TBrainVolume_CT,randomF,640,0.174638449298856,0.0771277692708323,0.274815813025109,8.7123926883329,7.98867535126196,9.4116535274303,0.0842768822097699,-0.0296666232602158,0.202308071590611,-0.226451702939002,-0.430620370603509,-0.028103179830989
Age_gender_TBrainVolume_CT,SVR,640,0.185890332066018,0.0841353662913986,0.281975392344724,8.46523191414009,7.76762969629765,9.20153685020813,0.117846957814218,-0.0361759737290414,0.280752259677254,-0.491492797862895,-0.795691098300261,-0.196109557236643
