Data,Method,Parc,R,CIs_R_1,CIs_R_2,MAE,CIs_MAE_1,CIs_MAE_2,Delta_R,CIs_Delta_R_1,CIs_Delta_R_2,Delta_MAE,CIs_Delta_MAE_1,CIs_Delta_MAE_2
Age_gender_TBrainVolume,glmnet,NaN,0.103580806050788,0.00855871646482663,0.198475346242277,10.9692197698831,10.0829751346837,11.9407493947169,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_TBrainVolume,randomF,NaN,0.0865131821680888,-0.0191482270831801,0.192781697955854,10.9851381571291,10.028088507587,11.8908515055795,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_TBrainVolume,SVR,NaN,-0.0370818098379788,-0.127692815749856,0.051288928451727,11.2108575941523,10.3073902357971,12.1690157502596,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_TBrainVolume,Xgboost,NaN,0.0862969182747808,-0.0117260334992563,0.18088689068492,11.0686767005409,10.1383254636708,12.0333464062565,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_TBrainVolume_Contrast,glmnet,160,0.151360288429901,0.0590058283527695,0.24322057150573,10.7826448958031,9.87812009569639,11.6948569151995,0.0477794823791125,-0.0623488210342639,0.15033008624274,-0.186574874080009,-0.494838538638062,0.11792782846376
Age_gender_TBrainVolume_Contrast,randomF,160,0.0361199554960796,-0.0643854106696322,0.142229238391427,11.0226420292421,10.1804800424178,11.9094386507197,-0.0503932266720092,-0.183076198581607,0.0937551054644381,0.0375038721129997,-0.250161518422398,0.313609929760942
Age_gender_TBrainVolume_Contrast,SVR,160,0.0994945364007741,-0.00179810987237764,0.198642540681217,10.9543861580488,10.080187120518,11.8173849307189,0.136576346238753,0.00695716694322616,0.256942207556696,-0.256471436103441,-0.473694375408986,-0.0543431083497525
Age_gender_TBrainVolume_Contrast,Xgboost,160,0.110741718727224,0.0115710105674644,0.210692750287627,11.1744058112996,10.2993266946828,12.0628053496414,0.0244448004524429,-0.113379593349301,0.157535371137928,0.105729110758682,-0.358303059841289,0.604512580278412
Age_gender_TBrainVolume_Contrast,glmnet,640,0.0540265750640809,-0.0472521371355136,0.150537760433118,10.9814000284209,10.1125238828884,11.9577121448941,-0.0495542309867072,-0.173026385575396,0.0649022667535161,0.0121802585378017,-0.29149362191488,0.314787670619871
Age_gender_TBrainVolume_Contrast,randomF,640,0.0819235561699165,-0.0160096164972663,0.175946718037011,10.9396426076409,10.0842375312073,11.8168004047518,-0.00458962599817235,-0.149622207076038,0.135143849780906,-0.0454955494881961,-0.321342884739133,0.217848617984073
Age_gender_TBrainVolume_Contrast,SVR,640,0.0510110303185052,-0.049639534482178,0.151660257360021,11.0535150235971,10.1743256946209,12.0141086022156,0.088092840156484,-0.0435780628348027,0.218489876080078,-0.157342570555146,-0.394170370266368,0.066008480137616
Age_gender_TBrainVolume_Contrast,Xgboost,640,0.178972483473862,0.0796944689542867,0.283694426093741,10.8239266239606,9.9981658669643,11.7277074716686,0.0926755651990815,-0.0495468489626594,0.228189429317878,-0.244750076580303,-0.711868787259263,0.209781575139024
Age_gender_TBrainVolume_Contrast,glmnet,2560,0.0123487137471486,-0.0775221683032396,0.0996568883406402,11.1676486575269,10.2894989085221,12.0846249495479,-0.0912320923036394,-0.211311275785547,0.0266871566359704,0.198428887643745,-0.106157260432139,0.50369085199822
Age_gender_TBrainVolume_Contrast,randomF,2560,0.123153826394021,0.0389993254210279,0.208163100258283,10.8715515260251,10.028903764239,11.7679590447302,0.0366406442259323,-0.0916569102890605,0.173980009712516,-0.113586631103978,-0.365508306432869,0.13960553875681
Age_gender_TBrainVolume_Contrast,SVR,2560,0.116653180823125,0.0422529831036725,0.205529647045746,10.9778413778063,10.1226222527014,11.8530480600081,0.153734990661104,0.035033787311374,0.275996104882687,-0.233016216345973,-0.473262685131668,0.022909116840645
Age_gender_TBrainVolume_Contrast,Xgboost,2560,0.0967494332679531,0.00100042671241122,0.199443875336047,11.0704321362697,10.1944388013743,12.0412574952154,0.0104525149931722,-0.129116076566005,0.147889943548781,0.00175543572883541,-0.446260344886269,0.463649463397888
Age_gender_TBrainVolume_Contrast,glmnet,AAL,0.152921163909365,0.0528176009633822,0.245700593546419,10.9020335687683,9.95893035738807,11.7674371176148,0.0493403578585767,-0.060783150087105,0.157694042670132,-0.0671862011147759,-0.402239597905776,0.289953671148297
Age_gender_TBrainVolume_Contrast,randomF,AAL,0.030074422822981,-0.0632740764410809,0.122125946080916,11.0133687098977,10.1211613243758,11.9150327437055,-0.0564387593451079,-0.177815173905434,0.0660919920930874,0.02823055276858,-0.241532343088718,0.296155722122432
Age_gender_TBrainVolume_Contrast,SVR,AAL,0.0967641163711127,0.00278534099430296,0.187824470053772,11.0303533938111,10.1716662391955,11.9367291720972,0.133845926209091,0.00666447544428753,0.261156358633664,-0.180504200341199,-0.473029746727189,0.105770560002645
Age_gender_TBrainVolume_Contrast,Xgboost,AAL,0.0142519989034515,-0.0835349031792074,0.10996184376532,11.1944420126744,10.3053287475422,12.1688369464619,-0.0720449193713294,-0.198639357914714,0.0594732107592184,0.125765312133462,-0.286204350857568,0.513804121247565
Age_gender_TBrainVolume_CT,glmnet,160,0.0629624437770158,-0.0410186215317689,0.159854497218409,11.1521262777493,10.2382074512197,12.0692124782657,-0.0406183622737723,-0.146864214156622,0.0792586867692309,0.182906507866212,-0.0930974527945168,0.456223172803102
Age_gender_TBrainVolume_CT,randomF,160,0.0503589890757511,-0.0426987087549035,0.142442436694874,11.0087316598624,10.1612040112926,11.9353236536969,-0.0361541930923378,-0.158943578985968,0.0784191066078679,0.0235935027333198,-0.200870197097827,0.253675502134025
Age_gender_TBrainVolume_CT,SVR,160,0.168353233964583,0.0655930560104209,0.269402288085764,10.9151064712111,10.0094099031502,11.7590607527964,0.205435043802562,0.058079274657411,0.335559051218876,-0.29575112294118,-0.680539230198312,0.0712296257640661
Age_gender_TBrainVolume_CT,Xgboost,160,0.0580455432762659,-0.0413113113261065,0.163207087516022,11.3272240769128,10.395137602778,12.2745169366013,-0.0282513749985149,-0.178820628698608,0.104315747965496,0.258547376371901,-0.191714514356516,0.743668359342274
Age_gender_TBrainVolume_CT,glmnet,640,0.0685457912926775,-0.0292214969027436,0.158082541769642,11.0931586389467,10.2143388386608,11.9665144938392,-0.0350350147581105,-0.161872233932791,0.0887426538135442,0.123938869063577,-0.162407794366863,0.434754550972579
Age_gender_TBrainVolume_CT,randomF,640,0.0384915688129871,-0.0550298146940393,0.124449033831464,11.0346593155665,10.1410545158739,11.9577198185413,-0.0480216133551018,-0.170701544883501,0.0724277811860547,0.0495211584374236,-0.177474396681546,0.268633242662593
Age_gender_TBrainVolume_CT,SVR,640,0.155776001633788,0.0551380176154937,0.254144193182873,10.9149732339374,10.0429134006753,11.7401585135694,0.192857811471767,0.0745621486385802,0.310869892335978,-0.295884360214844,-0.538272773325614,-0.053072385335625
Age_gender_TBrainVolume_CT,Xgboost,640,0.0992369679200031,0.003528347425307,0.199305360162504,11.2013260174053,10.319870117842,12.1224036740873,0.0129400496452223,-0.121299168402887,0.144021759273652,0.132649316864423,-0.372278187933301,0.621919033674389
Age_gender_TBrainVolume_CT,glmnet,2560,0.0563558851060809,-0.0497003862544355,0.161344940820993,11.0828907586696,10.224893085962,12.0071600779863,-0.0472249209447072,-0.19682895317709,0.0952922031198167,0.113670988786501,-0.0987523843051372,0.330549084902278
Age_gender_TBrainVolume_CT,randomF,2560,0.120243419398577,0.00385579377557863,0.228722806277117,10.9662542441914,10.0602143322636,11.8382224229669,0.0337302372304885,-0.107255083009013,0.185150696622592,-0.0188839129376905,-0.264974679818923,0.2164265158819
Age_gender_TBrainVolume_CT,SVR,2560,0.117561362417329,0.0425350423149816,0.202785784356717,11.0390365067951,10.198253346866,11.9602335350674,0.154643172255308,0.0225786586551345,0.273967799562152,-0.171821087357168,-0.448745889121345,0.118822099619899
Age_gender_TBrainVolume_CT,Xgboost,2560,0.135312609761909,0.0506285567760104,0.222062288728497,10.9157117582838,10.0633470571073,11.7935503941758,0.0490156914871281,-0.0827790381931353,0.172472601846459,-0.152964942257142,-0.577077205954545,0.273658527445857
Age_gender_TBrainVolume_CT,glmnet,AAL,0.160739134827109,0.0589771311571934,0.266626057295645,10.8498379405734,9.97359694675379,11.6943214500927,0.0571583287763206,-0.0512076603994801,0.165977547383718,-0.119381829309761,-0.465502909265176,0.196314168296624
Age_gender_TBrainVolume_CT,randomF,AAL,0.0120310888891846,-0.0775538068623331,0.10150411249212,11.0604463777718,10.1919988959997,11.9320493930359,-0.0744820932789043,-0.192495958815524,0.051870987587768,0.0753082206426559,-0.177890814837025,0.324511340485908
Age_gender_TBrainVolume_CT,SVR,AAL,0.0729045632081194,-0.0277504904824079,0.176247061840468,11.0040518572513,10.0378235861572,11.8684572653484,0.109986373046098,-0.0271980251863884,0.240318521422112,-0.206805736900977,-0.49515349546182,0.0755422816015061
Age_gender_TBrainVolume_CT,Xgboost,AAL,0.0738191640290608,-0.0304450800680562,0.174456181953554,11.2743822358569,10.3667585562126,12.164757010125,-0.01247775424572,-0.162482363190642,0.123331399082747,0.205705535315957,-0.243732830794183,0.681062672796582
