Data,Method,Parc,R,CIs_R_1,CIs_R_2,MAE,CIs_MAE_1,CIs_MAE_2,Delta_R,CIs_Delta_R_1,CIs_Delta_R_2,Delta_MAE,CIs_Delta_MAE_1,CIs_Delta_MAE_2
Age_gender_scanner_TBrainVolume_CT,randomF,160,0.134743498030158,0.0351737714570934,0.229953136297585,7.0962970782958,6.5433516618376,7.67521950763035,-0.00349728723280118,-0.134623282881659,0.147635407659047,-0.019088115896273,-0.849766549214282,0.727284588219465
Age_gender_scanner_TBrainVolume_CT,SVR,160,0.0623424240780448,-0.034329299991559,0.145219223517225,7.12906359848105,6.6124899586961,7.738112168874,-0.0914972747625892,-0.21214937071835,0.0539501203522923,0.0823029205369803,-0.818126590197037,0.861320493290131
Age_gender_scanner_TBrainVolume_CT,Xgboost,160,0.142786271925889,0.0396801499337985,0.24598545397711,7.31183656844883,6.69167402493395,7.87506541732914,0.0458568587195538,-0.0877700310828422,0.18383447454547,-0.0680340828361308,-0.919027785624354,0.795953955532106
Age_gender_scanner_TBrainVolume_CT,glmnet,640,0.0927676812682001,-0.00662498033574826,0.187322542181729,7.11221955978346,6.53802080332761,7.72561084876719,-0.0415954508400897,-0.171634735517287,0.0998116598316979,0.0159648294106933,-0.897894770337664,0.774079907460937
Age_gender_scanner_TBrainVolume_CT,randomF,640,0.0985062232169248,-0.00510330733194922,0.193036429442355,7.11355542735024,6.49054732694179,7.67180340539173,-0.039734562046034,-0.179490667163542,0.0952689665586048,-0.00182976684183078,-0.864454314969188,0.69406828205544
Age_gender_scanner_TBrainVolume_CT,SVR,640,0.0900929946665168,-0.0132211092568783,0.195071325574057,7.09622276201045,6.56747346667405,7.7176173931606,-0.0637467041741173,-0.186803448907517,0.0993315112480775,0.0494620840663824,-0.886858261457886,0.797328569486484
Age_gender_scanner_TBrainVolume_CT,Xgboost,640,0.0612820831484651,-0.0378285795451644,0.160594363851074,7.30897453665405,6.73011698341895,7.91006907943852,-0.0356473300578699,-0.16804647325314,0.115833266188202,-0.0708961146309077,-0.95114532975126,0.726269341040577
Age_gender_scanner_TBrainVolume_CT,glmnet,2560,-0.0390530099843245,-0.132345407060906,0.0531721946744943,7.20346863290228,6.60393851315662,7.83631074733453,-0.173416142092614,-0.308050803260828,-0.0204141827226281,0.107213902529506,-0.774611849142025,0.862970043357655
Age_gender_scanner_TBrainVolume_CT,randomF,2560,0.110086108656317,0.00137446950469993,0.211267381966012,7.0845422433041,6.48442788540881,7.65713430891358,-0.0281546766066419,-0.159677504714427,0.120375130917103,-0.0308429508879691,-0.988590523542429,0.722509912479389
Age_gender_scanner_TBrainVolume_CT,SVR,2560,0.024574963119731,-0.108749974005349,0.170498256176198,7.11192175316876,6.49961759920752,7.72665425958382,-0.129264735720903,-0.274687737313487,0.059916576276936,0.0651610752246956,-0.800554880612698,0.821554801525713
Age_gender_scanner_TBrainVolume_CT,Xgboost,2560,0.0625940253247504,-0.0366641027495677,0.164660462696908,7.27964917227585,6.6907370596221,7.87984867989196,-0.0343353878815847,-0.171009021397126,0.128730748156738,-0.100221479009109,-0.952262584171348,0.72027947291855
Age_gender_scanner_TBrainVolume_CT,glmnet,AAL,0.111161220198573,0.0193169644231703,0.204011551467943,7.09658952474184,6.55395374580445,7.74413888142867,-0.0232019119097172,-0.157510773168463,0.12466382344736,0.00033479436907502,-0.922313259871759,0.825713386194219
Age_gender_scanner_TBrainVolume_CT,randomF,AAL,0.119878447279268,0.0223015695918786,0.21654987702721,7.09121720957278,6.48743256785182,7.72680106259615,-0.0183623379836908,-0.148079012206262,0.13498994428145,-0.0241679846192921,-0.917901098144728,0.758107215532962
Age_gender_scanner_TBrainVolume_CT,SVR,AAL,0.096097754630953,-0.00402328451577177,0.190060858368136,7.06721960930446,6.49476919126462,7.69991900107671,-0.0577419442096811,-0.185969260070762,0.0981687020228705,0.0204589313603947,-0.897366368826356,0.787961711844116
Age_gender_scanner_TBrainVolume_CT,Xgboost,AAL,0.0637562724154527,-0.0367653213310244,0.161643535120653,7.53010425620171,6.94939851892224,8.18255144439781,-0.0331731407908823,-0.174110785209964,0.118702543845901,0.150233604916753,-0.731758401413594,0.982853261564061
